MEETVERANTWOORDELIJKE	NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	aantal aansluitingen	%Leveringsrichting	%Fysieke status	%Defintieve aansl (NRM)	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	ELK	KVB	43	97,67	100	100	88	3x25	3600	88,37	20,93	3,6
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	GAS	KVB	39	100	100	100	87	G4	1559	0	17,95	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	ELK	KVB	19	100	100	100	79	3x25	1311	100	5,26	3,2
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	946	0	5,56	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	3x25	1474	100	0	3
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	909	0	0	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	ELK	KVB	20	100	100	100	100	3x25	1243	95	0	3,1
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	GAS	KVB	20	100	100	100	100	G4	843	0	0	2
8716902099999	8716878999996	871687800090000015	HEULWEG	2291BW	2291BW	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	77	3x25	7284	92,31	0	3,2
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BW	2291BW	WATERINGEN	NL	GAS	KVB	10	100	100	100	70	G4	2927	0	0	1,9
8716878999989	8716878999996	871687800090000015	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	ELK	KVB	21	90,48	100	100	62	3x25	5982	95,24	23,81	4
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	GAS	KVB	19	100	100	100	53	G4	4525	0	15,79	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CA	2291CA	WATERINGEN	NL	ELK	KVB	21	100	100	100	38	3x25	18606	90,48	9,52	3,1
8716878999989	8716878999996	871718518003006694	PLEIN	2291CA	2291CB	WATERINGEN	NL	GAS	KVB	19	100	100	100	68	G4	2905	0	0	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CB	2291CB	WATERINGEN	NL	ELK	KVB	11	100	100	100	91	3x25	2144	100	18,18	3,5
8716878999989	8716878999996	871687800090000015	PLEIN	2291CC	2291CC	WATERINGEN	NL	ELK	KVB	45	97,78	100	100	42	1x35	10237	97,78	46,67	4,1
8716878999989	8716878999996	871718518003006694	PLEIN	2291CC	2291CC	WATERINGEN	NL	GAS	KVB	43	100	100	100	86	G4	1604	0	48,84	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	ELK	KVB	24	87,5	100	100	79	3x25	5379	95,83	37,5	3,8
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	GAS	KVB	24	100	100	100	92	G4	2391	0	25	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	ELK	KVB	24	95,83	95,83	100	88	3x25	6911	100	20,83	3,6
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	GAS	KVB	22	100	100	100	77	G4	2495	0	18,18	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	ELK	KVB	15	93,33	100	100	87	3x25	5039	93,33	26,67	3,5
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	GAS	KVB	15	100	100	100	80	G4	1896	0	26,67	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	ELK	KVB	61	100	100	100	61	1x35	3759	93,44	1,64	4,1
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	GAS	KVB	60	100	100	100	100	G4	971	0	1,67	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CJ	2291CL	WATERINGEN	NL	ELK	KVB	35	97,14	100	100	83	3x25	5920	100	2,86	3,3
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CJ	2291CM	WATERINGEN	NL	GAS	KVB	29	100	100	100	83	G4	1623	0	24,14	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CM	2291CM	WATERINGEN	NL	ELK	KVB	16	100	100	100	56	1x35	2860	100	43,75	4,2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	ELK	KVB	15	100	100	100	100	3x25	3661	100	6,67	4,1
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1580	0	6,67	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	ELK	KVB	17	100	100	100	100	3x25	3286	88,24	11,76	3,7
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	GAS	KVB	17	100	100	100	100	G4	1956	0	11,76	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	92	3x25	2689	100	0	3,8
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1289	0	0	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	ELK	KVB	14	100	100	100	93	3x25	2795	100	14,29	4
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1232	0	14,29	2
8716878999989	8716878999996	871687800090000015	HOFPARK	2291CT	2291CV	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	3x25	2627	100	0	3,3
8716878999989	8716878999996	871718518003006694	HOFPARK	2291CT	2291CV	WATERINGEN	NL	GAS	KVB	18	100	100	100	94	G4	1111	0	0	2
8716878999989	8716878999996	871687800090000015	GANTELPLEIN	2291CW	2291CZ	WATERINGEN	NL	ELK	KVB	29	100	100	100	69	1x35	3309	93,1	10,34	4,4
8716878999989	8716878999996	871718518003006694	HEERENVLIET	2291CZ	2291CZ	WATERINGEN	NL	GAS	KVB	27	100	100	100	96	G4	1176	0	11,11	2
8716878999989	8716878999996	871687800090000015	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	ELK	KVB	31	100	100	100	81	3x25	5074	38,71	6,45	3
8716878999989	8716878999996	871718518003006694	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	GAS	KVB	31	100	100	100	94	G4	1313	0	6,45	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	ELK	KVB	14	100	100	100	93	1x35	2328	100	0	4,9
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	GAS	KVB	14	100	100	100	93	G4	3710	0	0	1
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	ELK	KVB	35	100	100	100	94	3x25	1977	97,14	2,86	4,3
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	GAS	KVB	33	100	100	100	100	G4	786	0	3,03	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	ELK	KVB	39	100	100	100	92	3x25	3553	97,44	2,56	3,6
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	655	0	2,7	2
8716878999989	8716878999996	871687800090000015	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	ELK	KVB	52	94,23	100	100	50	3x25	3759	100	7,69	4,3
8716878999989	8716878999996	871718518003006694	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	GAS	KVB	51	100	100	100	94	G4	1457	0	5,88	2
8716878999989	8716878999996	871687800090000015	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	ELK	KVB	19	94,74	100	100	89	3x25	4188	100	15,79	4
8716878999989	8716878999996	871718518003006694	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	GAS	KVB	19	100	100	100	95	G4	1660	0	15,79	2
8716878999989	8716878999996	871687800090000015	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	ELK	KVB	17	88,24	100	100	94	3x25	6183	94,12	11,76	3,8
8716878999989	8716878999996	871718518003006694	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	GAS	KVB	16	100	100	100	63	G4	2827	0	6,25	1,9
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	ELK	KVB	32	100	100	100	94	3x25	2441	100	0	3
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	GAS	KVB	29	100	100	100	100	G4	881	0	0	2
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	ELK	KVB	40	100	100	100	93	3x25	2660	97,5	0	3
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	956	0	0	2
8716878999989	8716878999996	871687800090000015	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	ELK	KVB	29	100	100	100	86	3x25	3719	89,66	20,69	3,7
8716878999989	8716878999996	871718518003006694	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	GAS	KVB	29	100	100	100	93	G4	1477	0	17,24	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	ELK	KVB	24	100	100	100	58	3x25	3882	91,67	37,5	4,2
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	GAS	KVB	24	100	100	100	100	G4	1603	0	37,5	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	ELK	KVB	23	100	100	100	83	3x25	3094	86,96	21,74	3,9
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	1383	0	21,74	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	ELK	KVB	16	100	100	100	69	3x25	4067	75	31,25	4
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1557	0	31,25	2
8716878999989	8716878999996	871687800090000015	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	3x25	3677	80	13,33	3,7
8716878999989	8716878999996	871718518003006694	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1783	0	13,33	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	3x25	9696	93,33	0	3,3
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	3215	0	0	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	ELK	KVB	10	100	100	100	100	3x25	4529	100	0	3,4
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	GAS	KVB	10	100	100	100	70	G4	2120	0	0	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	ELK	KVB	24	100	100	100	79	3x25	4906	95,83	12,5	3,5
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	GAS	KVB	24	100	100	100	83	G4	1725	0	8,33	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	ELK	KVB	28	92,86	100	100	82	3x25	4839	89,29	10,71	3,4
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	GAS	KVB	29	100	100	100	76	G4	1799	0	10,34	2
8716902099999	8716878999996	871687800090000015	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	ELK	KVB	18	94,44	100	100	83	3x25	12461	88,89	11,11	3,2
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	GAS	KVB	15	100	100	100	73	G4	3091	0	13,33	1,9
8716878999989	8716878999996	871687800090000015	POELDIJKSEWEG	2291GB	2291GB	WATERINGEN	NL	ELK	KVB	12	100	100	100	100	3x25	4695	83,33	8,33	3,5
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GB	2291GE	WATERINGEN	NL	GAS	KVB	29	100	100	100	76	G4	2611	0	6,9	2
8716902099999	8716878999996	871687800090000015	POELDIJKSEWEG	2291GC	2291GC	WATERINGEN	NL	ELK	KVB	11	100	100	100	64	3x25	13701	90,91	18,18	3,2
8716878999989	8716878999996	871687800090000015	KORTE NOORDWEG	2291GE	2291GE	WATERINGEN	NL	ELK	KVB	17	94,12	100	100	82	3x25	4794	100	5,88	3,2
8716878999989	8716878999996	871687800090000015	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	ELK	KVB	16	100	100	100	81	3x25	5790	100	12,5	3,5
8716878999989	8716878999996	871718518003006694	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	GAS	KVB	13	100	100	100	85	G4	2350	0	7,69	2
8716878999989	8716878999996	871687800090000015	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	ELK	KVB	10	100	100	100	70	3x25	3181	100	30	3,8
8716878999989	8716878999996	871718518003006694	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	GAS	KVB	10	100	100	100	100	G4	2666	0	30	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	ELK	KVB	24	100	100	100	75	3x25	2827	100	16,67	3,7
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	2273	0	17,39	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	ELK	KVB	21	100	100	100	90	3x25	2311	100	4,76	3,3
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	GAS	KVB	20	100	100	100	100	G4	1063	0	5	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	ELK	KVB	16	100	100	100	63	1x35	1822	100	62,5	4,4
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1028	0	66,67	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	3x25	3925	100	13,33	3,9
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1712	0	13,33	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	ELK	KVB	23	95,65	100	100	96	3x25	3212	100	8,7	3,5
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	1684	0	9,09	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	ELK	KVB	28	85,71	100	100	79	3x25	3111	96,43	17,86	3,4
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	GAS	KVB	28	100	100	100	96	G4	1756	0	17,86	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	ELK	KVB	18	94,44	100	100	83	3x25	3237	94,44	11,11	3,4
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	1392	0	11,11	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	ELK	KVB	19	94,74	100	100	79	3x25	2958	100	10,53	3,8
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	GAS	KVB	19	100	100	100	100	G4	1515	0	10,53	2
8716878999989	8716878999996	871687800090000015	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	ELK	KVB	13	100	100	100	92	3x25	3560	100	7,69	3,3
8716878999989	8716878999996	871718518003006694	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1715	0	7,69	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	ELK	KVB	22	100	100	100	55	1x35	2835	100	54,55	4,2
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	1587	0	54,55	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	ELK	KVB	18	100	100	100	83	3x25	2239	94,44	11,11	3,4
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	1658	0	11,11	2
8716878999989	8716878999996	871687800090000015	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	ELK	KVB	75	98,67	97,33	100	72	3x25	10643	94,67	12	3,6
8716878999989	8716878999996	871718518003006694	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	GAS	KVB	64	100	100	100	89	G4	2380	0	3,13	2
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HN	2291HN	WATERINGEN	NL	ELK	KVB	10	100	100	100	40	3x25	14260	100	30	4,1
8716878999989	8716878999996	871718518003006694	DORPSKADE	2291HN	2291HS	WATERINGEN	NL	GAS	KVB	43	100	100	100	79	G4	3123	0	0	2
8716902099999	8716878999996	871687800090000015	DORPSKADE	2291HP	2291HS	WATERINGEN	NL	ELK	KVB	41	100	100	100	78	3x25	9314	100	4,88	3,1
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HT	2291HZ	WATERINGEN	NL	ELK	KVB	31	90,32	96,77	100	74	3x25	9083	90,32	25,81	3,7
8716878999989	8716878999996	871718518003006694	DORPSKADE	2291HT	2291JA	WATERINGEN	NL	GAS	KVB	39	100	100	100	90	G4	1844	0	61,54	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JA	2291JA	WATERINGEN	NL	ELK	KVB	25	100	100	100	84	1x35	2746	100	96	4,9
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	1x35	3416	100	80	4,9
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1183	0	80	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	ELK	KVB	16	100	100	100	88	1x35	3519	100	75	4,8
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1368	0	75	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	ELK	KVB	11	90,91	100	100	91	3x25	3616	100	9,09	3,2
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	GAS	KVB	11	100	100	100	100	G4	1491	0	9,09	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	ELK	KVB	12	100	100	100	67	3x25	3467	100	58,33	4,2
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	GAS	KVB	12	100	100	100	100	G4	1507	0	58,33	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	ELK	KVB	14	100	100	100	100	1x35	2908	100	92,86	4,9
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1302	0	92,86	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	ELK	KVB	17	100	100	100	88	1x35	3535	94,12	82,35	4,8
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	GAS	KVB	17	100	100	100	100	G4	1327	0	82,35	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	ELK	KVB	13	100	100	100	69	1x35	3543	100	61,54	4,4
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1210	0	61,54	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	ELK	KVB	16	87,5	100	100	81	3x25	3834	100	12,5	3,5
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1543	0	12,5	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	ELK	KVB	13	84,62	100	100	85	3x25	4137	92,31	15,38	3,5
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1358	0	15,38	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	ELK	KVB	16	100	100	100	100	3x25	5064	100	12,5	3,4
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1363	0	12,5	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JN	2291JN	WATERINGEN	NL	ELK	KVB	21	95,24	100	100	76	3x25	3552	100	19,05	3,4
