MEETVERANTWOORDELIJKE	NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal aansluitingen	%Leveringsrichting	%Fysieke status	%Defintieve aansl (NRM)	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
8716878999989	8716878999996	871687800090000015	VLIETLAAN	2291AZ	2291AZ	WATERINGEN	NL	ELK	KVB	23	95,65	100	100	87	1x35	2685	100	4,35	4,4
8716878999989	8716878999996	871718518003006694	VLIETLAAN	2291AZ	2291AZ	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	776	0	4,55	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BB	2291BB	WATERINGEN	NL	ELK	KVB	28	100	100	100	71	3x25	13932	96,43	0	3,1
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BB	2291BB	WATERINGEN	NL	GAS	KVB	24	100	100	100	75	G4	1524	0	0	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BC	2291BC	WATERINGEN	NL	ELK	KVB	12	100	100	100	75	3x25	8585	100	25	3,8
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BC	2291BC	WATERINGEN	NL	GAS	KVB	12	100	100	100	83	G4	1553	0	25	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BE	2291BG	WATERINGEN	NL	ELK	KVB	14	100	100	100	50	3x25	18064	92,86	14,29	3,4
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BE	2291BG	WATERINGEN	NL	GAS	KVB	15	100	100	100	67	G4	3027	0	0	1,9
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BH	2291BH	WATERINGEN	NL	ELK	KVB	18	100	100	100	67	3x25	14764	83,33	5,56	3,3
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BH	2291BH	WATERINGEN	NL	GAS	KVB	19	100	100	100	79	G4	2096	0	0	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BJ	2291BK	WATERINGEN	NL	ELK	KVB	26	96,15	100	100	77	3x25	10759	96,15	15,38	3,5
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BJ	2291BK	WATERINGEN	NL	GAS	KVB	24	100	100	100	71	G4	2441	0	12,5	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	ELK	KVB	43	97,67	100	100	93	3x25	4026	90,7	11,63	3,4
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	GAS	KVB	39	100	100	100	90	G4	2209	0	7,69	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	ELK	KVB	19	100	100	100	84	3x25	1435	100	0	3,1
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	939	0	0	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	3x25	1358	100	0	3
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	953	0	0	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	ELK	KVB	20	100	100	100	100	3x25	1281	95	0	3,1
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	GAS	KVB	20	100	100	100	100	G4	777	0	0	2
8716878999989	8716878999996	871687800090000015	HEULWEG	2291BW	2291BW	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	77	3x25	7297	92,31	0	3,4
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BW	2291BW	WATERINGEN	NL	GAS	KVB	10	100	100	100	70	G4	2651	0	0	1,9
8716878999989	8716878999996	871687800090000015	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	ELK	KVB	21	90,48	100	100	71	3x25	6073	95,24	9,52	3,7
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	GAS	KVB	19	100	100	100	53	G4	6800	0	5,26	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CA	2291CA	WATERINGEN	NL	ELK	KVB	22	100	100	100	41	3x25	19258	86,36	4,55	3,1
8716878999989	8716878999996	871718518003006694	PLEIN	2291CA	2291CA	WATERINGEN	NL	GAS	KVB	10	100	100	100	40	G4	4514	0	0	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CB	2291CB	WATERINGEN	NL	ELK	KVB	10	100	100	100	100	3x25	2329	100	10	3,3
8716878999989	8716878999996	871718518003006694	PLEIN	2291CB	2291CC	WATERINGEN	NL	GAS	KVB	53	100	100	100	87	G4	1450	0	3,77	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CC	2291CC	WATERINGEN	NL	ELK	KVB	46	97,83	100	100	78	3x25	10906	93,48	4,35	3,2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	ELK	KVB	24	91,67	100	100	88	3x25	6003	95,83	20,83	3,7
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	GAS	KVB	24	100	100	100	88	G4	2263	0	8,33	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	ELK	KVB	23	100	100	100	96	3x25	6387	100	17,39	3,7
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	GAS	KVB	22	100	100	100	77	G4	2730	0	13,64	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	ELK	KVB	15	93,33	100	100	100	3x25	5139	93,33	13,33	3,3
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	GAS	KVB	15	100	100	100	80	G4	2846	0	13,33	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	ELK	KVB	61	100	100	100	61	1x35	4042	93,44	1,64	4,1
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	GAS	KVB	60	100	100	100	100	G4	1002	0	1,67	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CJ	2291CL	WATERINGEN	NL	ELK	KVB	35	100	100	100	89	3x25	6614	100	0	3,2
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CJ	2291CM	WATERINGEN	NL	GAS	KVB	29	100	100	100	83	G4	1609	0	0	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CM	2291CM	WATERINGEN	NL	ELK	KVB	16	100	100	100	81	3x25	2834	100	0	3,4
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	ELK	KVB	15	100	100	100	100	3x25	3449	100	6,67	4,1
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1499	0	6,67	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	ELK	KVB	17	100	100	100	100	3x25	3238	88,24	11,76	3,7
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	GAS	KVB	17	100	100	100	100	G4	1761	0	11,76	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	92	3x25	2895	100	0	3,8
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1488	0	0	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	ELK	KVB	14	100	100	100	100	3x25	2488	100	7,14	3,9
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1312	0	7,14	2
8716878999989	8716878999996	871687800090000015	HOFPARK	2291CT	2291CV	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	3x25	2566	100	0	3,3
8716878999989	8716878999996	871718518003006694	HOFPARK	2291CT	2291CV	WATERINGEN	NL	GAS	KVB	18	100	100	100	94	G4	1153	0	0	2
8716878999989	8716878999996	871687800090000015	GANTELPLEIN	2291CW	2291CZ	WATERINGEN	NL	ELK	KVB	29	100	100	100	62	1x35	3006	100	3,45	4,3
8716878999989	8716878999996	871718518003006694	HEERENVLIET	2291CZ	2291CZ	WATERINGEN	NL	GAS	KVB	27	100	100	100	96	G4	1024	0	3,7	2
8716878999989	8716878999996	871687800090000015	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	ELK	KVB	32	100	100	100	84	3x25	5099	37,5	0	2,8
8716878999989	8716878999996	871718518003006694	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	GAS	KVB	32	100	100	100	94	G4	1272	0	0	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	ELK	KVB	13	100	100	100	100	1x35	1402	100	0	5
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	GAS	KVB	14	100	100	100	93	G4	840	0	0	1
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	ELK	KVB	35	100	100	100	94	3x25	2039	97,14	2,86	4,3
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	GAS	KVB	33	100	100	100	100	G4	682	0	3,03	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	ELK	KVB	39	100	100	100	92	3x25	3463	97,44	2,56	3,6
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	713	0	2,7	2
8716878999989	8716878999996	871687800090000015	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	ELK	KVB	52	94,23	100	100	50	3x25	3645	100	7,69	4,3
8716878999989	8716878999996	871718518003006694	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	GAS	KVB	51	100	100	100	94	G4	1322	0	5,88	2
8716878999989	8716878999996	871687800090000015	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	ELK	KVB	19	94,74	100	100	89	3x25	4549	100	15,79	4
8716878999989	8716878999996	871718518003006694	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	GAS	KVB	19	100	100	100	95	G4	1520	0	15,79	2
8716878999989	8716878999996	871687800090000015	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	ELK	KVB	17	88,24	94,12	100	94	3x25	7567	94,12	11,76	3,8
8716878999989	8716878999996	871718518003006694	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	GAS	KVB	16	100	93,75	100	63	G4	2398	0	6,25	1,9
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	ELK	KVB	32	100	100	100	94	3x25	2494	100	0	3
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	GAS	KVB	29	100	100	100	100	G4	921	0	0	2
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	ELK	KVB	40	100	100	100	93	3x25	2859	97,5	0	3
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	903	0	0	2
8716878999989	8716878999996	871687800090000015	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	ELK	KVB	29	100	100	100	100	3x25	3782	89,66	6,9	3,5
8716878999989	8716878999996	871718518003006694	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	GAS	KVB	29	100	100	100	90	G4	1417	0	3,45	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	ELK	KVB	24	100	100	100	83	3x25	3873	91,67	8,33	3,5
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	GAS	KVB	24	100	100	100	96	G4	1391	0	8,33	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	ELK	KVB	23	100	100	100	91	3x25	3041	91,3	8,7	3,8
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	1478	0	8,7	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	ELK	KVB	16	100	100	100	100	3x25	4093	68,75	0	3,4
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	GAS	KVB	16	100	100	100	94	G4	1578	0	0	2
8716878999989	8716878999996	871687800090000015	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	ELK	KVB	15	100	100	100	100	3x25	3726	80	6,67	3,5
8716878999989	8716878999996	871718518003006694	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1591	0	6,67	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	3x25	10263	93,33	0	3,3
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	3337	0	0	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	ELK	KVB	10	100	100	100	100	3x25	4695	100	0	3,4
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	GAS	KVB	10	100	100	100	70	G4	2175	0	0	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	ELK	KVB	24	100	100	100	88	3x25	4318	95,83	0	3,3
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	GAS	KVB	24	100	100	100	83	G4	2029	0	0	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	ELK	KVB	28	96,43	100	100	86	3x25	5001	89,29	7,14	3,3
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	GAS	KVB	29	100	100	100	76	G4	1766	0	6,9	2
8716878999989	8716878999996	871687800090000015	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	ELK	KVB	19	100	100	100	79	3x25	12882	89,47	5,26	3,3
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	GAS	KVB	16	100	100	100	69	G4	2533	0	6,25	1,9
8716878999989	8716878999996	871687800090000015	POELDIJKSEWEG	2291GB	2291GB	WATERINGEN	NL	ELK	KVB	12	100	100	100	100	3x25	4578	83,33	8,33	3,5
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GB	2291GE	WATERINGEN	NL	GAS	KVB	30	100	100	100	77	G4	2444	0	6,67	2
8716878999989	8716878999996	871687800090000015	POELDIJKSEWEG	2291GC	2291GC	WATERINGEN	NL	ELK	KVB	12	100	100	100	58	3x25	21314	91,67	16,67	3,5
8716878999989	8716878999996	871687800090000015	KORTE NOORDWEG	2291GE	2291GE	WATERINGEN	NL	ELK	KVB	17	94,12	100	100	82	3x25	4822	100	5,88	3,2
8716878999989	8716878999996	871687800090000015	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	ELK	KVB	16	100	100	100	81	3x25	6457	100	6,25	3,4
8716878999989	8716878999996	871718518003006694	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	GAS	KVB	13	100	100	100	85	G4	2176	0	7,69	2
8716878999989	8716878999996	871687800090000015	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	ELK	KVB	10	100	100	100	90	3x25	3064	100	10	3,4
8716878999989	8716878999996	871718518003006694	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	GAS	KVB	10	100	100	100	100	G4	2517	0	10	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	ELK	KVB	24	100	100	100	92	3x25	2832	100	4,17	3,4
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	2372	0	4,35	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	ELK	KVB	21	100	100	100	90	3x25	2352	100	4,76	3,3
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	GAS	KVB	20	100	100	100	100	G4	1125	0	5	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	ELK	KVB	15	100	100	100	87	3x25	2031	100	6,67	3,1
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1257	0	7,14	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	ELK	KVB	15	100	100	100	100	3x25	4041	100	0	3,6
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1683	0	0	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	ELK	KVB	23	95,65	100	100	96	3x25	2997	100	8,7	3,5
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	1591	0	9,09	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	ELK	KVB	28	92,86	100	100	93	3x25	3279	92,86	7,14	3,2
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	GAS	KVB	28	100	100	100	96	G4	1798	0	7,14	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	ELK	KVB	18	100	100	100	89	3x25	3128	94,44	5,56	3,3
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	1536	0	5,56	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	ELK	KVB	19	94,74	100	100	84	3x25	2931	100	0	3,7
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	GAS	KVB	19	100	100	100	100	G4	1464	0	0	2
8716878999989	8716878999996	871687800090000015	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	ELK	KVB	13	100	100	100	100	3x25	3493	100	0	3,2
8716878999989	8716878999996	871718518003006694	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1796	0	0	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	ELK	KVB	22	100	100	100	95	3x25	2915	100	4,55	3,2
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	1581	0	4,55	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	3x25	2412	94,44	0	3,2
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	1547	0	0	2
8716878999989	8716878999996	871687800090000015	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	ELK	KVB	72	100	97,22	100	72	3x25	10536	94,44	2,78	3,5
8716878999989	8716878999996	871718518003006694	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	GAS	KVB	64	100	100	100	91	G4	2897	0	0	2
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HN	2291HN	WATERINGEN	NL	ELK	KVB	10	100	100	100	40	3x25	10987	100	20	3,9
8716878999989	8716878999996	871718518003006694	DORPSKADE	2291HN	2291HS	WATERINGEN	NL	GAS	KVB	43	100	100	100	79	G4	3075	0	0	2
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HP	2291HS	WATERINGEN	NL	ELK	KVB	41	100	100	100	78	3x25	10523	100	2,44	3,2
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HT	2291HZ	WATERINGEN	NL	ELK	KVB	29	93,1	100	100	72	3x25	14437	89,66	24,14	3,8
8716878999989	8716878999996	871718518003006694	DORPSKADE	2291HT	2291JA	WATERINGEN	NL	GAS	KVB	39	100	100	100	90	G4	1948	0	7,69	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JA	2291JA	WATERINGEN	NL	ELK	KVB	25	100	100	100	96	3x25	2827	100	12	3,2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	ELK	KVB	15	100	100	100	93	3x25	3348	100	0	3,3
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1086	0	0	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	ELK	KVB	16	100	100	100	94	3x25	3647	100	0	3,2
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1467	0	0	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	ELK	KVB	11	90,91	100	100	91	3x25	4103	100	9,09	3,2
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	GAS	KVB	11	100	100	100	100	G4	1400	0	9,09	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	ELK	KVB	12	100	100	100	92	3x25	3635	100	33,33	3,7
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	GAS	KVB	12	100	100	100	100	G4	1527	0	33,33	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	ELK	KVB	14	100	100	100	86	3x25	3211	100	0	3
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1359	0	0	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	ELK	KVB	17	100	100	100	100	3x25	3910	100	0	3
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	GAS	KVB	17	100	100	100	100	G4	1511	0	0	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	ELK	KVB	12	100	100	100	100	3x25	3962	100	0	3
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	GAS	KVB	12	100	100	100	100	G4	1177	0	0	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	ELK	KVB	16	87,5	100	100	81	3x25	3887	100	12,5	3,5
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1613	0	12,5	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	92	3x25	4030	92,31	7,69	3,4
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1276	0	7,69	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	ELK	KVB	16	100	100	100	100	3x25	4731	100	12,5	3,4
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1278	0	12,5	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JN	2291JN	WATERINGEN	NL	ELK	KVB	21	95,24	100	100	81	3x25	3461	100	4,76	3,3
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JN	2291JN	WATERINGEN	NL	GAS	KVB	21	100	100	100	100	G4	1316	0	4,76	2
