MEETVERANTWOORDELIJKE	NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	aantal aansluitingen	%Leveringsrichting	%Fysieke status	%Defintieve aansl (NRM)	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BB	2291BB	WATERINGEN	NL	GAS	KVB	25	100	100	100	60	G4	1553	0	52	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BC	2291BC	WATERINGEN	NL	ELK	KVB	12	91,67	100	100	42	1x35	9511	100	91,67	5,2
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BC	2291BC	WATERINGEN	NL	GAS	KVB	12	100	100	100	83	G4	2288	0	58,33	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BD	2291BG	WATERINGEN	NL	ELK	KVB	16	93,75	93,75	100	31	1x35	13950	87,5	75	4,6
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BE	2291BG	WATERINGEN	NL	GAS	KVB	15	100	100	100	67	G4	4423	0	60	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BH	2291BH	WATERINGEN	NL	ELK	KVB	18	100	100	100	50	1x35	12963	88,89	72,22	4,8
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BH	2291BH	WATERINGEN	NL	GAS	KVB	18	100	100	100	72	G4	2394	0	55,56	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BJ	2291BK	WATERINGEN	NL	ELK	KVB	26	92,31	100	100	62	3x25	8616	96,15	69,23	4,7
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BJ	2291BK	WATERINGEN	NL	GAS	KVB	24	100	100	100	83	G4	1954	0	66,67	2
8716878999989	8716878999996	871687800090000015	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	ELK	KVB	41	95,12	100	100	66	1x35	2801	90,24	87,8	5,2
8716878999989	8716878999996	871718518003006694	HERENSTRAAT	2291BL	2291BR	WATERINGEN	NL	GAS	KVB	37	100	100	100	89	G4	2110	0	83,78	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	ELK	KVB	18	100	100	100	89	1x35	1288	94,44	83,33	5,4
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BS	2291BS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	873	0	83,33	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	ELK	KVB	18	100	100	100	89	1x35	1282	100	83,33	5,4
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BT	2291BT	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	822	0	83,33	2
8716878999989	8716878999996	871687800090000015	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	ELK	KVB	20	100	100	100	85	1x35	1395	100	85	5,5
8716878999989	8716878999996	871718518003006694	ARKPAVILJOEN	2291BV	2291BV	WATERINGEN	NL	GAS	KVB	20	100	100	100	100	G4	796	0	85	2
8716902099999	8716878999996	871687800090000015	HEULWEG	2291BW	2291BW	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	54	3x25	6795	100	46,15	4
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BW	2291BW	WATERINGEN	NL	GAS	KVB	10	100	100	100	60	G4	2195	0	60	1,9
8716878999989	8716878999996	871687800090000015	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	ELK	KVB	24	79,17	100	100	63	3x25	5597	91,67	75	4,8
8716878999989	8716878999996	871718518003006694	HEULWEG	2291BX	2291BZ	WATERINGEN	NL	GAS	KVB	20	100	100	100	60	G4	3783	0	75	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CA	2291CA	WATERINGEN	NL	ELK	KVB	20	95	100	100	40	3x25	17618	90	80	5
8716878999989	8716878999996	871718518003006694	PLEIN	2291CA	2291CB	WATERINGEN	NL	GAS	KVB	20	100	100	100	80	G4	2778	0	30	2
8716878999989	8716878999996	871687800090000015	PLEIN	2291CB	2291CB	WATERINGEN	NL	ELK	KVB	12	100	100	100	75	1x35	1817	91,67	83,33	4,8
8716878999989	8716878999996	871687800090000015	PLEIN	2291CC	2291CC	WATERINGEN	NL	ELK	KVB	46	97,83	100	100	52	1x35	11491	100	93,48	5,1
8716878999989	8716878999996	871718518003006694	PLEIN	2291CC	2291CC	WATERINGEN	NL	GAS	KVB	44	100	100	100	82	G4	1582	0	88,64	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	ELK	KVB	25	84	100	100	48	3x25	5550	100	96	5,3
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CD	2291CD	WATERINGEN	NL	GAS	KVB	24	100	100	100	83	G4	2206	0	79,17	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	ELK	KVB	30	90	100	100	53	1x35	4305	100	76,67	5,1
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CE	2291CE	WATERINGEN	NL	GAS	KVB	29	100	100	100	86	G4	1704	0	75,86	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	ELK	KVB	15	93,33	100	100	60	1x35	4340	93,33	86,67	4,9
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CG	2291CG	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1870	0	86,67	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	ELK	KVB	61	98,36	100	100	74	1x35	2968	98,36	75,41	5,1
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CH	2291CH	WATERINGEN	NL	GAS	KVB	59	100	100	100	93	G4	931	0	74,58	2
8716878999989	8716878999996	871687800090000015	KERKLAAN	2291CJ	2291CL	WATERINGEN	NL	ELK	KVB	35	91,43	100	100	69	3x25	4335	97,14	74,29	4,2
8716878999989	8716878999996	871718518003006694	KERKLAAN	2291CJ	2291CM	WATERINGEN	NL	GAS	KVB	29	100	100	100	76	G4	1388	0	79,31	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CM	2291CM	WATERINGEN	NL	ELK	KVB	16	100	100	100	94	1x35	3258	93,75	87,5	5
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	ELK	KVB	15	86,67	100	100	73	1x35	3096	100	86,67	5
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CN	2291CN	WATERINGEN	NL	GAS	KVB	15	100	100	100	53	G4	1689	0	86,67	2
8716878999989	8716878999996	871687800090000015	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	ELK	KVB	17	70,59	100	100	82	1x35	2934	100	94,12	5
8716878999989	8716878999996	871718518003006694	HOFZICHT	2291CP	2291CP	WATERINGEN	NL	GAS	KVB	17	100	100	100	76	G4	1682	0	94,12	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	ELK	KVB	13	92,31	100	100	92	1x35	3367	100	100	5,2
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CR	2291CR	WATERINGEN	NL	GAS	KVB	13	100	100	100	62	G6	1324	0	100	2
8716878999989	8716878999996	871687800090000015	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	ELK	KVB	14	100	100	100	79	1x35	2700	100	85,71	4,9
8716878999989	8716878999996	871718518003006694	HOFWIJK	2291CS	2291CS	WATERINGEN	NL	GAS	KVB	14	100	100	100	50	G4	1223	0	85,71	2
8716878999989	8716878999996	871687800090000015	HOFPARK	2291CT	2291CV	WATERINGEN	NL	ELK	KVB	18	100	100	100	50	3x25	2608	100	66,67	4,7
8716878999989	8716878999996	871718518003006694	HOFPARK	2291CT	2291CV	WATERINGEN	NL	GAS	KVB	18	100	100	100	94	G4	980	0	61,11	2
8716878999989	8716878999996	871687800090000015	GANTELPLEIN	2291CW	2291CZ	WATERINGEN	NL	ELK	KVB	29	96,55	100	100	76	1x35	3016	96,55	79,31	4,8
8716878999989	8716878999996	871718518003006694	HEERENVLIET	2291CZ	2291CZ	WATERINGEN	NL	GAS	KVB	27	100	100	100	70	G4	1011	0	85,19	2
8716878999989	8716878999996	871687800090000015	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	ELK	KVB	32	100	100	100	69	1x35	3729	81,25	75	4,9
8716878999989	8716878999996	871718518003006694	VLEERSTEEG	2291DA	2291DB	WATERINGEN	NL	GAS	KVB	32	100	100	100	91	G4	2375	0	71,88	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	ELK	KVB	14	100	100	100	93	1x35	2050	100	85,71	5,4
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DC	2291DC	WATERINGEN	NL	GAS	KVB	14	100	100	100	86	G4	839	0	78,57	1,6
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	ELK	KVB	35	100	100	100	77	1x35	1843	100	82,86	5,3
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DD	2291DD	WATERINGEN	NL	GAS	KVB	33	100	100	100	91	G4	598	0	81,82	2
8716878999989	8716878999996	871687800090000015	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	ELK	KVB	39	100	100	100	69	1x35	3230	97,44	76,92	5
8716878999989	8716878999996	871718518003006694	BAKKERSHOF	2291DE	2291DE	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	532	0	78,38	2
8716878999989	8716878999996	871687800090000015	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	ELK	KVB	52	80,77	100	100	71	1x35	2897	98,08	73,08	5,3
8716878999989	8716878999996	871718518003006694	WATERSTAATSPAD	2291DG	2291DX	WATERINGEN	NL	GAS	KVB	51	100	100	100	98	G4	1433	0	72,55	2
8716878999989	8716878999996	871687800090000015	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	ELK	KVB	28	85,71	100	100	61	1x35	4805	100	82,14	5,2
8716878999989	8716878999996	871718518003006694	AMBACHTSHOF	2291DZ	2291EA	WATERINGEN	NL	GAS	KVB	27	100	100	100	100	G4	1384	0	81,48	2
8716878999989	8716878999996	871687800090000015	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	ELK	KVB	18	72,22	100	100	72	3x25	5522	100	94,44	5,4
8716878999989	8716878999996	871718518003006694	NOORDWEG	2291EB	2291EE	WATERINGEN	NL	GAS	KVB	17	100	100	100	82	G4	2438	0	82,35	1,9
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	ELK	KVB	32	100	100	100	78	1x35	2126	100	87,5	4,9
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EH	2291EH	WATERINGEN	NL	GAS	KVB	29	100	100	100	100	G4	807	0	86,21	2
8716878999989	8716878999996	871687800090000015	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	ELK	KVB	40	100	100	100	78	1x35	2482	100	90	5
8716878999989	8716878999996	871718518003006694	POORTWEIDE	2291EJ	2291EJ	WATERINGEN	NL	GAS	KVB	37	100	100	100	100	G4	843	0	89,19	2
8716878999989	8716878999996	871687800090000015	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	ELK	KVB	29	96,55	100	100	48	1x35	2999	96,55	65,52	4,4
8716878999989	8716878999996	871718518003006694	ERASMUSWEG	2291EK	2291EN	WATERINGEN	NL	GAS	KVB	29	100	100	100	93	G4	1420	0	62,07	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	ELK	KVB	24	83,33	100	100	75	1x35	3009	100	95,83	5,1
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291EP	2291EP	WATERINGEN	NL	GAS	KVB	24	100	100	100	96	G4	1408	0	95,83	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	ELK	KVB	23	100	100	100	87	1x35	2669	100	91,3	4,9
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ER	2291ER	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	1341	0	91,3	2
8716878999989	8716878999996	871687800090000015	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	ELK	KVB	16	93,75	100	100	88	1x35	3778	93,75	87,5	5,1
8716878999989	8716878999996	871718518003006694	PRINS HENDRIKSTRAAT	2291ES	2291ES	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1520	0	87,5	2
8716878999989	8716878999996	871687800090000015	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	ELK	KVB	15	100	100	100	67	1x35	3056	80	60	4,7
8716878999989	8716878999996	871718518003006694	PRINS BERNHARDSTRAAT	2291ET	2291ET	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1443	0	60	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	ELK	KVB	14	92,86	100	100	57	1x35	9469	100	78,57	5
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EV	2291EV	WATERINGEN	NL	GAS	KVB	14	100	100	100	86	G4	3151	0	71,43	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	ELK	KVB	10	90	100	100	70	1x35	4425	100	90	5,4
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EW	2291EW	WATERINGEN	NL	GAS	KVB	10	100	100	100	100	G4	1813	0	80	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	ELK	KVB	21	85,71	100	100	67	1x35	3662	100	80,95	5,2
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EX	2291EX	WATERINGEN	NL	GAS	KVB	21	100	100	100	95	G4	1690	0	76,19	2
8716878999989	8716878999996	871687800090000015	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	ELK	KVB	28	92,86	100	100	54	1x35	4284	96,43	78,57	5
8716878999989	8716878999996	871718518003006694	AMBACHTSWEG	2291EZ	2291EZ	WATERINGEN	NL	GAS	KVB	28	100	100	100	82	G4	1905	0	71,43	2
8716902099999	8716878999996	871687800090000015	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	ELK	KVB	22	86,36	100	100	59	3x25	16881	86,36	63,64	4,3
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GA	2291GA	WATERINGEN	NL	GAS	KVB	18	100	100	100	89	G4	2774	0	55,56	1,9
8716878999989	8716878999996	871687800090000015	POELDIJKSEWEG	2291GB	2291GB	WATERINGEN	NL	ELK	KVB	11	90,91	100	100	55	3x25	5166	90,91	72,73	4,9
8716878999989	8716878999996	871718518003006694	POELDIJKSEWEG	2291GB	2291GE	WATERINGEN	NL	GAS	KVB	27	100	100	100	93	G4	2650	0	85,19	2
8716902099999	8716878999996	871687800090000015	POELDIJKSEWEG	2291GC	2291GE	WATERINGEN	NL	ELK	KVB	25	88	100	100	52	3x25	7466	96	80	4,7
8716878999989	8716878999996	871687800090000015	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	ELK	KVB	14	78,57	100	100	86	3x25	5860	100	78,57	4,9
8716878999989	8716878999996	871718518003006694	MARKUSLAAN	2291GG	2291GG	WATERINGEN	NL	GAS	KVB	12	100	100	100	83	G4	2007	0	25	2
8716878999989	8716878999996	871687800090000015	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	ELK	KVB	10	80	100	100	60	1x35	4081	100	90	4,9
8716878999989	8716878999996	871718518003006694	BLAUWE AKELEI	2291GH	2291GH	WATERINGEN	NL	GAS	KVB	10	100	100	100	100	G4	2698	0	90	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	ELK	KVB	24	91,67	100	100	58	1x35	3043	83,33	62,5	4,7
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GJ	2291GJ	WATERINGEN	NL	GAS	KVB	23	100	100	100	96	G4	1240	0	65,22	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	ELK	KVB	21	100	100	100	76	1x35	2100	85,71	85,71	5
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GK	2291GK	WATERINGEN	NL	GAS	KVB	20	100	100	100	90	G4	1058	0	85	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	ELK	KVB	16	100	100	100	94	1x35	1448	100	100	5,1
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GL	2291GL	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1084	0	100	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	ELK	KVB	15	86,67	100	100	80	1x35	3079	93,33	86,67	5,3
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GM	2291GM	WATERINGEN	NL	GAS	KVB	15	100	100	100	93	G4	1583	0	86,67	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	ELK	KVB	23	69,57	100	100	52	3x25	2851	100	82,61	5,2
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GN	2291GN	WATERINGEN	NL	GAS	KVB	22	100	100	100	100	G4	1607	0	81,82	2
8716878999989	8716878999996	871687800090000015	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	ELK	KVB	28	64,29	100	100	71	1x35	2625	96,43	85,71	4,9
8716878999989	8716878999996	871718518003006694	ROZEMARIJN	2291GP	2291GR	WATERINGEN	NL	GAS	KVB	28	100	100	100	96	G4	1663	0	85,71	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	ELK	KVB	18	83,33	100	100	94	1x35	2820	100	100	5,4
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GS	2291GS	WATERINGEN	NL	GAS	KVB	18	100	100	100	100	G4	1459	0	100	2
8716878999989	8716878999996	871687800090000015	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	ELK	KVB	19	68,42	100	100	79	1x35	2793	100	89,47	5,3
8716878999989	8716878999996	871718518003006694	DE MEIBLOEM	2291GT	2291GT	WATERINGEN	NL	GAS	KVB	19	100	100	100	100	G4	1478	0	89,47	2
8716878999989	8716878999996	871687800090000015	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	ELK	KVB	13	100	100	100	69	1x35	3284	100	76,92	4,8
8716878999989	8716878999996	871718518003006694	DE HOORNBLOEM	2291GV	2291GV	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1477	0	76,92	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	ELK	KVB	21	100	100	100	90	1x35	2753	100	95,24	5
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GW	2291GW	WATERINGEN	NL	GAS	KVB	21	100	100	100	95	G4	1657	0	95,24	2
8716878999989	8716878999996	871687800090000015	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	ELK	KVB	18	100	100	100	94	1x35	2303	100	94,44	5,2
8716878999989	8716878999996	871718518003006694	GELE MEERBLOEM	2291GX	2291GX	WATERINGEN	NL	GAS	KVB	18	100	100	100	83	G4	1620	0	94,44	2
8716878999989	8716878999996	871687800090000015	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	ELK	KVB	76	93,42	100	100	53	1x35	8524	96,05	77,63	4,8
8716878999989	8716878999996	871718518003006694	WILLIGE RIJZEN	2291GZ	2291HM	WATERINGEN	NL	GAS	KVB	65	100	100	100	80	G4	2982	0	53,85	2
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HN	2291HN	WATERINGEN	NL	ELK	KVB	10	90	100	100	40	3x25	12536	100	50	4,4
8716878999989	8716878999996	871718518003006694	DORPSKADE	2291HN	2291HS	WATERINGEN	NL	GAS	KVB	43	100	100	100	79	G4	2488	0	53,49	2
8716902099999	8716878999996	871687800090000015	DORPSKADE	2291HP	2291HS	WATERINGEN	NL	ELK	KVB	42	97,62	100	100	52	1x35	9953	100	66,67	4,6
8716878999989	8716878999996	871687800090000015	DORPSKADE	2291HT	2291HZ	WATERINGEN	NL	ELK	KVB	29	72,41	100	100	62	3x25	11061	96,55	79,31	4,9
8716878999989	8716878999996	871718518003006694	MIDDENWEG	2291HV	2291JA	WATERINGEN	NL	GAS	KVB	37	100	100	100	95	G4	1607	0	89,19	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JA	2291JA	WATERINGEN	NL	ELK	KVB	25	100	100	100	84	1x35	2646	100	96	4,9
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	ELK	KVB	15	100	100	100	100	1x35	3072	100	100	5,1
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JB	2291JB	WATERINGEN	NL	GAS	KVB	15	100	100	100	100	G4	1143	0	100	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	ELK	KVB	16	81,25	100	100	100	1x35	3096	100	100	5,1
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JC	2291JC	WATERINGEN	NL	GAS	KVB	16	100	100	100	94	G4	1367	0	100	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	ELK	KVB	11	81,82	100	100	64	1x35	3125	100	81,82	4,9
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JD	2291JD	WATERINGEN	NL	GAS	KVB	11	100	100	100	100	G4	1546	0	81,82	2
8716878999989	8716878999996	871687800090000015	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	ELK	KVB	12	100	100	100	58	3x25	2969	100	91,67	4,8
8716878999989	8716878999996	871718518003006694	DE FRANKENTHALER	2291JE	2291JE	WATERINGEN	NL	GAS	KVB	12	100	100	100	100	G4	1495	0	91,67	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	ELK	KVB	14	100	100	100	100	1x35	2618	100	100	5
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JG	2291JG	WATERINGEN	NL	GAS	KVB	14	100	100	100	100	G4	1207	0	100	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	ELK	KVB	17	100	100	100	100	1x35	2678	94,12	100	5,1
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JH	2291JH	WATERINGEN	NL	GAS	KVB	17	100	100	100	100	G4	1137	0	100	2
8716878999989	8716878999996	871687800090000015	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	ELK	KVB	13	84,62	100	100	100	1x35	3317	100	92,31	5
8716878999989	8716878999996	871718518003006694	DE MUSCAAT	2291JJ	2291JJ	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1191	0	92,31	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	ELK	KVB	16	87,5	100	100	75	1x35	3108	100	93,75	5,2
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JK	2291JK	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1377	0	93,75	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	ELK	KVB	13	69,23	100	100	77	1x35	3374	100	100	5,4
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JL	2291JL	WATERINGEN	NL	GAS	KVB	13	100	100	100	100	G4	1273	0	100	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	ELK	KVB	16	68,75	100	100	56	1x35	3729	100	87,5	5,4
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JM	2291JM	WATERINGEN	NL	GAS	KVB	16	100	100	100	100	G4	1414	0	87,5	2
8716878999989	8716878999996	871687800090000015	DE COLMAN	2291JN	2291JN	WATERINGEN	NL	ELK	KVB	21	80,95	100	100	81	1x35	3176	100	85,71	5
8716878999989	8716878999996	871718518003006694	DE COLMAN	2291JN	2291JN	WATERINGEN	NL	GAS	KVB	21	100	100	100	100	G4	1342	0	85,71	2
